id,nombre,lat,lon,provincia,tipo
cascante-del-rio,Cascante del Río,40.1965,-1.1141,Teruel,base
cascantes,Cascantes,42.7655,-5.6372,León,aldea
casco-historico-de-barajas,Casco Histórico de Barajas,40.4747,-3.579,Madrid,base
casco-historico-de-vallecas,Casco Histórico de Vallecas,40.3485,-3.6162,Madrid,base
casco-historico-de-vicalvaro,Casco Histórico de Vicálvaro,40.3924,-3.5701,Madrid,base
caseda,Cáseda,42.5226,-1.3664,Navarra,base
casela,Casela,42.6256,-7.2729,Lugo,aldea
caseres,Caseres,41.0333,0.25,Tarragona,base
caseria-de-pinos,Casería de Pinos,37.1835,-4.0759,Granada,aldea
caserio-aljibes,Caserío Aljibes,38.8277,-1.2581,Albacete,aldea
caserio-bulumor,Caserío Bulumor,36.9148,-3.2093,Granada,aldea
caserio-canada,Caserío Cañada,38.4826,-0.3422,Alicante,aldea
caserio-cantarilla,Caserío Cantarilla,36.9833,-3.1,Granada,aldea
caserio-carrasquilla,Caserío Carrasquilla,38.2898,-1.3883,Murcia,aldea
caserio-casa-sanchis,Caserío Casa Sanchis,38.95,-0.5333,Valencia,aldea
caserio-casas-de-capuchinos,Caserío Casas de Capuchinos,38.8167,-0.5833,Valencia,aldea
caserio-claras,Caserío Claras,38.3303,-2.2185,Albacete,aldea
caserio-comisario,Caserío Comisario,38.4687,-1.224,Murcia,aldea
caserio-de-ca-l-batista,Caserío de Ca'l Batista,41.4099,1.7752,Barcelona,aldea
caserio-de-ca-n-rosell,Caserío de Ca'n Rosell,41.398,1.8055,Barcelona,aldea
caserio-de-canaletas,Caserío de Canaletas,41.4778,1.7041,Barcelona,aldea
caserio-de-casillas,Caserío de Casillas,39.4862,-7.1417,Cáceres,aldea
caserio-de-los-morabios,Caserío de Los Morabios,39.0022,-1.392,Albacete,aldea
caserio-de-mira,Caserío de Mira,41.9853,-1.2306,Zaragoza,aldea
caserio-dehesa-de-abajo,Caserío Dehesa de Abajo,37.2065,-6.1777,Sevilla,aldea
caserio-el-campello,Caserío El Campello,38.5667,-0.6167,Alicante,aldea
caserio-el-carcamo,Caserío El Cárcamo,37.2124,-4.063,Granada,aldea
caserio-el-pozuelo,Caserío El Pozuelo,37.4473,-3.5822,Granada,aldea
caserio-el-salido,Caserío El Salido,38.9333,-0.5167,Valencia,aldea
caserio-el-villarejo,Caserío El Villarejo,37.1757,-6.6456,Huelva,aldea
caserio-franchs,Caserío Franchs,39.0333,-0.4667,Valencia,aldea
caserio-fuente-higuera,Caserío Fuente Higuera,38.55,-0.3667,Alicante,aldea
caserio-huenes,Caserío Huenes,37.0991,-3.5311,Granada,aldea
caserio-judio-y-moro,Caserío Judío y Moro,39.9755,-6.1615,Cáceres,aldea
caserio-la-cordillera,Caserío La Cordillera,36.9167,-5.6667,Cádiz,aldea
caserio-la-dehesilla,Caserío La Dehesilla,37.3029,-3.6079,Granada,aldea
caserio-las-canas,Caserío Las Cañas,36.8051,-5.8496,Cádiz,aldea
caserio-las-carboneras,Caserío Las Carboneras,36.7667,-5.6167,Cádiz,aldea
caserio-los-alfasos,Caserío Los Alfasos,38.5833,-0.6167,Alicante,aldea
caserio-los-espinares,Caserío Los Espinares,37.4667,-3.6667,Granada,aldea
caserio-los-majadales,Caserío Los Majadales,36.697,-5.8256,Cádiz,aldea
caserio-los-minayas,Caserío Los Minayas,39.1461,-2.506,Albacete,aldea
caserio-matallana,Caserío Matallana,38.6801,-2.6159,Albacete,aldea
caserio-morera,Caserío Morera,38.7938,-0.6969,Valencia,aldea
caserio-poloria,Caserío Poloria,37.4544,-3.56,Granada,aldea
caserio-prado-negro,Caserío Prado Negro,37.3246,-3.4492,Granada,aldea
caserio-san-rafael,Caserío San Rafael,36.7939,-5.8763,Cádiz,aldea
caserio-solana,Caserío Solana,38.6833,-0.8,Alicante,aldea
caserito,Caserito,40.5264,-6.1387,Salamanca,aldea
casetas,Casetas,41.7197,-1.0281,Zaragoza,aldea
casetes-del-bosch,Casetes del Bosch,40.6,-0.0833,Castellón,aldea
casica-del-madrono,Casica del Madroño,38.7658,-2.0946,Albacete,aldea
casicas,Casicas,38.0672,-2.0178,Murcia,aldea
casicas-del-rio-segura,Casicas del Río Segura,38.1889,-2.555,Jaén,aldea
casillas,Casillas,40.3261,-4.5718,Ávila,base
casillas-de-berlanga,Casillas de Berlanga,41.4294,-2.7964,Soria,aldea
casillas-de-coria,Casillas de Coria,39.9654,-6.6371,Cáceres,base
casillas-de-flores,Casillas de Flores,40.3811,-6.756,Salamanca,base
casillas-de-marin-de-abajo,Casillas de Marín de Abajo,38.9445,-1.3133,Albacete,aldea
casillas-de-marin-de-arriba,Casillas de Marín de Arriba,38.9381,-1.3478,Albacete,aldea
casillas-de-ranera,Casillas de Ranera,39.7833,-1.25,Cuenca,aldea
casillas-de-valverde,Casillas de Valverde,37.9652,-3.6668,Jaén,aldea
casillas-del-angel,Casillas del Ángel,28.4898,-13.9659,Las Palmas,aldea
casinos,Casinos,39.7,-0.7,Valencia,base
casla,Casla,41.166,-3.6564,Segovia,base
casos,Casós,42.4829,0.7333,Lleida,aldea
caspe,Caspe,41.234,-0.0394,Zaragoza,base
caspedro,Caspedro,42.4659,-7.2545,Lugo,aldea
caspuenas,Caspueñas,40.695,-2.9794,Guadalajara,base
cassa-de-la-selva,Cassà de la Selva,41.8878,2.8752,Girona,base
casserres,Casserres,42.0126,1.8442,Barcelona,aldea
casserres-del-castell,Casserres del Castell,42.0351,0.5572,Huesca,aldea
castala,Castala,36.888,-2.9256,Almería,aldea
castalla,Castalla,38.5969,-0.6721,Alicante,base
castanar-de-ibor,Castañar de Ibor,39.6284,-5.4171,Cáceres,base
castanares,Castañares,42.3436,-3.6259,Burgos,aldea
castanares-de-las-cuevas,Castañares de las Cuevas,42.3109,-2.5542,La Rioja,aldea
castanares-de-rioja,Castañares de Rioja,42.5125,-2.9315,La Rioja,base
castandiello,Castandiello,43.2796,-5.892,Asturias,base
castaneda,Castañeda,43.3141,-3.922,Cantabria,municipio
castanedo,Castañedo,43.4497,-3.6986,Cantabria,aldea
castanedo-del-monte,Castañedo del Monte,43.2894,-6.0007,Asturias,aldea
castaneira,Castañeira,43.1925,-7.0612,Lugo,aldea
castanera,Castañera,43.4399,-5.828,Asturias,aldea
castanesa,Castanesa,42.4977,0.6619,Huesca,aldea
castano-de-robledo,Castaño de Robledo,37.8968,-6.7038,Huelva,aldea
castanoso,Castañoso,43.1599,-7.1358,Lugo,aldea
castaosa,Castaosa,43.0362,-6.9133,Asturias,aldea
castaras,Cástaras,36.9316,-3.2541,Granada,base
castarlenas,Castarlenas,42.1519,0.4024,Huesca,aldea
castejon,Castejón,42.1691,-1.6895,Navarra,base
castejon-de-alarba,Castejón de Alarba,41.1837,-1.6361,Zaragoza,base
castejon-de-arbanies,Castejón de Arbaniés,42.1473,-0.2644,Huesca,aldea
castejon-de-henares,Castejón de Henares,40.9376,-2.7866,Guadalajara,base
castejon-de-las-armas,Castejón de las Armas,41.3098,-1.8108,Zaragoza,base
castejon-de-monegros,Castejón de Monegros,41.618,-0.2401,Huesca,base
castejon-de-sobrarbe,Castejón de Sobrarbe,42.3198,0.138,Huesca,aldea
castejon-de-sos,Castejón de Sos,42.5123,0.4924,Huesca,base
castejon-de-tornos,Castejón de Tornos,40.9973,-1.4281,Teruel,base
castejon-de-valdejasa,Castejón de Valdejasa,41.982,-0.9939,Zaragoza,base
castejon-del-campo,Castejón del Campo,41.691,-2.1449,Soria,aldea
castejon-del-puente,Castejón del Puente,41.9618,0.1588,Huesca,base
castel-de-cabra,Castel de Cabra,40.8025,-0.696,Teruel,base
castelan,Castelán,42.9133,-8.8764,A Coruña,aldea
castelanes,Castelanes,42.2423,-8.4023,Pontevedra,aldea
castelaus,Castelaus,41.9954,-7.84,Ourense,aldea
castelflorite,Castelflorite,41.8027,-0.0217,Huesca,base
casteligo,Castéligo,42.2772,-7.3539,Ourense,aldea
castell-d-emporda,Castell D'Emporda,41.978,3.0446,Girona,aldea
castell-de-cabres,Castell de Cabres,40.6606,0.0422,Castellón,base
castell-de-castells,Castell de Castells,38.7255,-0.1924,Alicante,base
castell-de-ferro,Castell de Ferro,36.7257,-3.355,Granada,base
castell-de-l-areny,Castell de l'Areny,42.1729,1.9453,Barcelona,aldea
castell-de-mur,Castell de Mur,42.0987,0.8485,Lleida,municipio
castell-nou-de-carcolze,Castell nou de Carcolze,42.3874,1.5822,Lleida,aldea
castell-platja-d-aro,Castell-Platja d'Aro,41.8175,3.0674,Girona,base
castelladral,Castelladral,41.8989,1.78,Barcelona,aldea
castellana,Castellana,40.4335,-3.6843,Madrid,base
castellanos,Castellanos,42.4635,-5.1242,León,aldea
castellanos-de-bureba,Castellanos de Bureba,42.705,-3.4536,Burgos,aldea
castellanos-de-castro,Castellanos de Castro,42.3281,-4.0342,Burgos,base
castellanos-de-moriscos,Castellanos de Moriscos,41.0192,-5.5907,Salamanca,base
castellanos-de-villiquera,Castellanos de Villiquera,41.0514,-5.6948,Salamanca,base
castellanos-de-zapardiel,Castellanos de Zapardiel,41.0845,-4.9098,Ávila,base
castellar,Castellar,38.3045,-3.1471,Jaén,municipio
castellar-de-la-frontera,Castellar de la Frontera,36.3174,-5.4541,Cádiz,base
castellar-de-la-muela,Castellar de la Muela,40.819,-1.7593,Guadalajara,base
castellar-de-la-ribera,Castellar de la Ribera,42.0159,1.3972,Lleida,municipio
castellar-de-la-selva,Castellar de la Selva,41.9478,2.88,Girona,aldea
castellar-de-n-hug,Castellar de n'Hug,42.2789,2.0061,Barcelona,municipio
castellar-de-santiago,Castellar de Santiago,38.5393,-3.2757,Ciudad Real,base
castellar-de-santisteban,Castellar de Santisteban,38.2542,-3.1318,Jaén,base
castellar-del-riu,Castellar del Riu,42.123,1.7738,Barcelona,base
castellar-del-valles,Castellar del Vallès,41.6167,2.0833,Barcelona,base
castellar-y-oliveral,Castellar y Oliveral,39.4263,-0.364,Valencia,aldea
castellbell-i-el-vilar,Castellbell i el Vilar,41.6339,1.8639,Barcelona,aldea
castellbisbal,Castellbisbal,41.4753,1.9817,Barcelona,base
castellbo,Castellbó,42.3733,1.3583,Lleida,aldea
castellcir,Castellcir,41.7607,2.1613,Barcelona,base
castellciutat,Castellciutat,42.3531,1.4418,Lleida,aldea
castelldans,Castelldans,41.4928,0.7703,Lleida,municipio
castelldefels,Castelldefels,41.2779,1.9703,Barcelona,base
castellet,Castellet,41.2628,1.6337,Barcelona,base
castellfollit-de-la-roca,Castellfollit de la Roca,42.2197,2.5495,Girona,aldea
castellfollit-de-riubregos,Castellfollit de Riubregós,41.7667,1.4333,Barcelona,base
castellfollit-del-boix,Castellfollit del Boix,41.6667,1.7,Barcelona,base
castellfort,Castellfort,40.5021,-0.1913,Castellón,base
castellitx,Castellitx,39.5508,2.9375,Illes Balears,aldea
castellnou-d-oluges,Castellnou d'Oluges,41.7,1.3,Lleida,aldea
castellnou-de-avellanos,Castellnou de Avellanós,42.4044,0.9139,Lleida,aldea
castellnou-de-bages,Castellnou de Bages,41.8344,1.8372,Barcelona,base
castellnou-de-bassella,Castellnou de Bassella,41.9833,1.3,Lleida,aldea
castellnou-de-seana,Castellnou de Seana,41.648,0.9709,Lleida,base
castellnovo,Castellnovo,39.8667,-0.45,Castellón,base
castello-d-empuries,Castelló d'Empúries,42.2567,3.0745,Girona,base
castello-de-farfanya,Castelló de Farfanya,41.8167,0.7333,Lleida,base
castello-de-la-plana,Castelló de la Plana,39.9857,-0.0493,Castellón,base
castello-de-rugat,Castelló de Rugat,38.8833,-0.3667,Valencia,base
castelloli,Castellolí,41.5983,1.7006,Barcelona,base
castellonet-de-la-conquesta,Castellonet de la Conquesta,38.9167,-0.2667,Valencia,base
castellonroi,Castellonroi,41.8846,0.5146,Huesca,aldea
castellote,Castellote,40.8,-0.3197,Teruel,base
castellsera,Castellserà,41.75,1.0,Lleida,base
castelltercol,Castellterçol,41.75,2.1167,Barcelona,base
castellvell-del-camp,Castellvell del Camp,41.1755,1.1016,Tarragona,aldea
castellvi-de-la-marca,Castellví de la Marca,41.3337,1.6126,Barcelona,municipio
castellvi-de-rosanes,Castellví de Rosanes,41.45,1.9,Barcelona,base
castelmaria,Castelmaría,42.9487,-7.1185,Lugo,aldea
castelnou,Castelnou,41.2289,-0.3643,Teruel,base
castelo,Castelo,43.6626,-7.4414,Lugo,aldea
castelo-de-frades,Castelo de Frades,42.8133,-6.9524,Lugo,aldea
casteloais,Casteloais,42.2715,-7.3942,Ourense,aldea
castelseras,Castelserás,40.9813,-0.1467,Teruel,base
castenda,Castenda,43.0549,-8.5314,A Coruña,aldea
castielfabib,Castielfabib,40.1308,-1.304,Valencia,base
castiello-de-jaca,Castiello de Jaca,42.6296,-0.5502,Huesca,base
castiello-de-la-barca,Castiello de la Barca,43.2964,-6.3714,Asturias,aldea
castigaleu,Castigaleu,42.2037,0.5794,Huesca,base
castil-de-campos,Castil de Campos,37.4919,-4.1436,Córdoba,aldea
castil-de-carrias,Castil de Carrias,42.4681,-3.2704,Burgos,aldea
castil-de-lences,Castil de Lences,42.6408,-3.5455,Burgos,aldea
castil-de-peones,Castil de Peones,42.4835,-3.3846,Burgos,base
castil-de-tierra,Castil de Tierra,41.5698,-2.2786,Soria,aldea
castil-de-vela,Castil de Vela,41.9846,-4.9592,Palencia,base
castilblanco,Castilblanco,39.2849,-5.091,Badajoz,base
castilblanco-de-henares,Castilblanco de Henares,40.9547,-2.9389,Guadalajara,aldea
castilblanco-de-los-arroyos,Castilblanco de los Arroyos,37.6758,-5.9889,Sevilla,base
castilblanques,Castilblanques,39.3167,-1.0167,Valencia,aldea
castilcabreros,Castilcabreros,41.7768,-5.8184,Zamora,aldea
castildelgado,Castildelgado,42.4376,-3.0839,Burgos,base
castilfale,Castilfalé,42.2199,-5.4212,León,base
castilforte,Castilforte,40.5573,-2.4323,Guadalajara,base
castilfrio-de-la-sierra,Castilfrío de la Sierra,41.9193,-2.305,Soria,base
castiliscar,Castiliscar,42.3766,-1.2733,Zaragoza,base
castilla,Castilla,40.4743,-3.6797,Madrid,base
castillazuelo,Castillazuelo,42.0677,0.0649,Huesca,base
castilleja-de-guzman,Castilleja de Guzmán,37.4096,-6.0552,Sevilla,base
castilleja-de-la-cuesta,Castilleja de la Cuesta,37.3859,-6.0526,Sevilla,base
castilleja-del-campo,Castilleja del Campo,37.3863,-6.3344,Sevilla,base
castillejar,Castilléjar,37.717,-2.6406,Granada,base
castillejo-de-azaba,Castillejo de Azaba,40.4552,-6.7033,Salamanca,aldea
castillejo-de-dos-casas,Castillejo de Dos Casas,40.6987,-6.7714,Salamanca,aldea
castillejo-de-evans,Castillejo de Eváns,40.9275,-6.2151,Salamanca,aldea
castillejo-de-huebra,Castillejo de Huebra,40.8149,-6.1447,Salamanca,aldea
castillejo-de-iniesta,Castillejo de Iniesta,39.5333,-1.7667,Cuenca,base
castillejo-de-martin-viejo,Castillejo de Martín Viejo,40.6973,-6.6376,Salamanca,base
castillejo-de-mesleon,Castillejo de Mesleón,41.281,-3.6014,Segovia,base
castillejo-de-robledo,Castillejo de Robledo,41.5587,-3.4969,Soria,base
castillejo-del-romeral,Castillejo del Romeral,40.1456,-2.4974,Cuenca,aldea
castillejo-sierra,Castillejo-Sierra,40.3748,-2.1404,Cuenca,base
castillejos,Castillejos,40.4604,-3.6941,Madrid,base
castillo,Castillo,37.9833,-3.0667,Jaén,aldea
castillo-bajo,Castillo Bajo,36.7333,-3.9667,Málaga,aldea
castillo-barues,Castillo Barués,42.4141,-1.231,Zaragoza,aldea
castillo-de-aldovea,Castillo de Aldovea,40.4328,-3.4736,Madrid,aldea
castillo-de-banos,Castillo de Baños,36.7408,-3.2995,Granada,aldea
castillo-de-bayuela,Castillo de Bayuela,40.1003,-4.6856,Toledo,base
castillo-de-garcimunoz,Castillo de Garcimuñoz,39.6593,-2.3803,Cuenca,base
castillo-de-guarga,Castillo de Guarga,42.4071,-0.3034,Huesca,aldea
castillo-de-la-duquesa,Castillo de la Duquesa,36.3505,-5.2337,Málaga,aldea
castillo-de-locubin,Castillo de Locubín,37.5286,-3.9422,Jaén,base
castillo-de-recena,Castillo de Recena,37.8484,-3.5595,Jaén,aldea
castillo-de-villamalefa,Castillo de Villamalefa,40.1333,-0.3833,Castellón,base
castillo-del-pla,Castilló del Pla,42.0281,0.4543,Huesca,aldea
castillo-del-reboller,Castillo del Reboller,38.9167,-0.15,Valencia,aldea
castillo-albaranez,Castillo-Albaráñez,40.2987,-2.3928,Cuenca,base
castillo-pedroso,Castillo-Pedroso,43.2158,-3.9709,Cantabria,aldea
castillon,Castillón,42.5331,-7.6364,Lugo,aldea
castillonroy,Castillonroy,41.8861,0.5477,Huesca,municipio
castillonuevo,Castillonuevo,42.6827,-1.0312,Navarra,base
castilmimbre,Castilmimbre,40.7183,-2.7744,Guadalajara,aldea
castilmoure,Castilmoure,43.1429,-6.4741,Asturias,aldea
castilnuevo,Castilnuevo,40.8143,-1.8578,Guadalajara,base
castilruiz,Castilruiz,41.8768,-2.0593,Soria,base
castilsabas,Castilsabás,42.1964,-0.3062,Huesca,aldea
castiltierra,Castiltierra,41.3853,-3.533,Segovia,aldea
castineira,Castiñeira,42.1756,-7.1994,Ourense,aldea
castineiras,Castiñeiras,42.5318,-8.9992,A Coruña,aldea
castosa,Castosa,43.0021,-7.1239,Lugo,aldea
castralvo,Castralvo,40.3098,-1.0758,Teruel,aldea
castraz,Castraz,40.7052,-6.3338,Salamanca,base
castrecias,Castrecías,42.7083,-4.2047,Burgos,aldea
castrejon,Castrejón,40.9134,-5.8782,Salamanca,aldea
castrejon-de-la-pena,Castrejón de la Peña,42.8079,-4.599,Palencia,base
castrejon-de-trabancos,Castrejón de Trabancos,41.2456,-5.1754,Valladolid,municipio
castrelo,Castrelo,43.09,-7.2307,Lugo,aldea
castrelo-de-abajo,Castrelo de Abajo,41.9468,-7.2017,Ourense,aldea
castrelo-de-mino,Castrelo de Miño,42.2846,-8.1063,Ourense,base
castrelo-del-valle,Castrelo del Valle,41.9904,-7.4217,Ourense,aldea
castrelo-do-val,Castrelo do Val,42.0442,-7.3636,Ourense,municipio
castrelos,Castrelos,42.2,-8.7,Pontevedra,aldea
castresana,Castresana,43.026,-3.3314,Burgos,aldea
castril,Castril,37.7958,-2.78,Granada,base
castrillejo-de-la-olma,Castrillejo de la Olma,42.2486,-4.6221,Palencia,aldea
castrillino,Castrillino,42.6545,-5.5107,León,aldea
castrillo-de-bezana,Castrillo de Bezana,42.9949,-3.7958,Burgos,aldea
castrillo-de-cabrera,Castrillo de Cabrera,42.3404,-6.5445,León,base
castrillo-de-cepeda,Castrillo de Cepeda,42.5831,-6.0174,León,aldea
castrillo-de-don-juan,Castrillo de Don Juan,41.7909,-4.0703,Valladolid,base
castrillo-de-duero,Castrillo de Duero,41.5749,-4.0155,Valladolid,base
castrillo-de-la-guarena,Castrillo de la Guareña,41.2304,-5.3255,Zamora,base
castrillo-de-la-reina,Castrillo de la Reina,41.9871,-3.2356,Burgos,base
castrillo-de-la-valduerna,Castrillo de la Valduerna,42.3239,-6.1345,León,base
castrillo-de-la-vega,Castrillo de la Vega,41.6517,-3.7809,Burgos,base
castrillo-de-las-piedras,Castrillo de las Piedras,42.4099,-5.9944,León,aldea
castrillo-de-los-polvazares,Castrillo de los Polvazares,42.4667,-6.1333,León,aldea
castrillo-de-murcia,Castrillo de Murcia,42.3591,-4.0618,Burgos,aldea
castrillo-de-onielo,Castrillo de Onielo,41.8582,-4.3012,Palencia,base
castrillo-de-riopisuerga,Castrillo de Riopisuerga,42.5633,-4.2762,Burgos,municipio
castrillo-de-rucios,Castrillo de Rucios,42.5383,-3.722,Burgos,aldea
castrillo-de-san-pelayo,Castrillo de San Pelayo,42.4283,-5.8699,León,aldea
castrillo-de-sepulveda,Castrillo de Sepúlveda,41.3379,-3.7894,Segovia,aldea
castrillo-de-valdelomar,Castrillo de Valdelomar,42.7962,-4.1252,Cantabria,aldea
castrillo-de-villavega,Castrillo de Villavega,42.4546,-4.4807,Palencia,base
castrillo-del-condado,Castrillo del Condado,42.6081,-5.3877,León,aldea
castrillo-del-monte,Castrillo del Monte,42.5241,-6.4063,León,aldea
castrillo-del-val,Castrillo del Val,42.314,-3.585,Burgos,base
castrillo-mota-de-judios,Castrillo Mota de Judíos,42.3082,-4.1739,Burgos,municipio
castrillo-tejeriego,Castrillo-Tejeriego,41.7034,-4.3714,Valladolid,base
castrillon,Castrillón,43.5479,-5.9938,Asturias,base
castriz,Castriz,43.0865,-8.7768,A Coruña,aldea
castro,Castro,42.7667,-7.5833,Lugo,base
castro-caldelas,Castro Caldelas,42.3737,-7.4258,Ourense,base
castro-de-alcanices,Castro de Alcañices,41.5962,-6.1876,Zamora,aldea
castro-de-amarante,Castro de Amarante,42.8167,-7.95,Pontevedra,aldea
castro-de-cabras,Castro de Cabras,42.64,-8.0054,Pontevedra,aldea
castro-de-cepeda,Castro de Cepeda,42.657,-6.0285,León,aldea
castro-de-escuadro,Castro de Escuadro,42.2238,-7.5707,Ourense,aldea
castro-de-filabres,Castro de Filabres,37.1848,-2.4402,Almería,base
castro-de-fuentiduena,Castro de Fuentidueña,41.4204,-3.8553,Segovia,base
castro-de-rei,Castro de Rei,43.2087,-7.4003,Lugo,base
castro-de-sanabria,Castro de Sanabria,42.0669,-6.6494,Zamora,aldea
castro-del-rio,Castro del Río,37.6912,-4.4806,Córdoba,base
castro-e-marzan,Castro e Marzán,43.5833,-7.2167,Lugo,aldea
castro-portela,Castro Portela,42.5333,-7.2667,Lugo,aldea
castro-urdiales,Castro-Urdiales,43.3828,-3.2204,Cantabria,base
castroane,Castroañe,42.5475,-5.0545,León,aldea
castrobarto,Castrobarto,43.0409,-3.3874,Burgos,aldea
castrobol,Castrobol,42.1372,-5.3142,Valladolid,base
castrocalbon,Castrocalbón,42.1971,-5.9823,León,base
castroceniza,Castroceniza,41.9993,-3.5338,Burgos,aldea
castrocontrigo,Castrocontrigo,42.1836,-6.1902,León,base
castrodeza,Castrodeza,41.6492,-4.9589,Valladolid,base
castrofeito,Castrofeito,42.9167,-8.3833,A Coruña,aldea
castrofuerte,Castrofuerte,42.2109,-5.5337,León,aldea
castrogeriz,Castrogeriz,42.2881,-4.1388,Burgos,aldea
castrogonzalo,Castrogonzalo,41.991,-5.603,Zamora,base
castrohinojo,Castrohinojo,42.2837,-6.5715,León,aldea
castrojimeno,Castrojimeno,41.3966,-3.8473,Segovia,base
castromao,Castromao,42.2371,-7.0532,Ourense,aldea
castromarigo,Castromarigo,42.2727,-7.0326,Ourense,aldea
castromembibre,Castromembibre,41.6725,-5.3047,Valladolid,base
castromil,Castromil,42.0027,-6.9759,Ourense,aldea
castromocho,Castromocho,42.031,-4.824,Palencia,base
castromonte,Castromonte,41.7736,-5.0391,Valladolid,base
castromorca,Castromorca,42.4982,-3.9874,Burgos,aldea
castromudarra,Castromudarra,42.6123,-5.062,León,aldea
castroncelos,Castroncelos,42.5427,-7.3797,Lugo,aldea
castronuevo,Castronuevo,41.7205,-5.5431,Zamora,base
castronuevo-de-esgueva,Castronuevo de Esgueva,41.6818,-4.5887,Valladolid,base
castronuno,Castronuño,41.3892,-5.2641,Valladolid,base
castropepe,Castropepe,41.9718,-5.6351,Zamora,aldea
castropetre,Castropetre,42.5291,-6.943,León,aldea
castropodame,Castropodame,42.5794,-6.4684,León,base
castropol,Castropol,43.5278,-7.0305,Lugo,base
castroponce,Castroponce,42.1265,-5.1825,Valladolid,base
castrosante,Castrosante,42.5767,-7.4024,Lugo,aldea
castroserna-de-abajo,Castroserna de Abajo,41.2084,-3.7339,Segovia,base
castroserna-de-arriba,Castroserna de Arriba,41.1903,-3.716,Segovia,aldea
castroserracin,Castroserracín,41.3933,-3.802,Segovia,base
castrosin,Castrosín,43.2191,-6.5155,Asturias,aldea
castrotierra,Castrotierra,42.3465,-5.2469,León,aldea
castrotierra-de-la-valduerna,Castrotierra de la Valduerna,42.3284,-5.9942,León,aldea
castrotorafe,Castrotorafe,41.7223,-5.7965,Zamora,aldea
castrovega-de-valmadrigal,Castrovega de Valmadrigal,42.3234,-5.287,León,aldea
