indicativo,nombre,provincia,altitud_m,lat,lon,dist_costa_km,grupo_costa,franja_altitud,region,dia_mas_frio,dia_mas_calido,desfase_invierno_dias,desfase_verano_dias,desfase_invierno_tmin,desfase_verano_tmin,desfase_invierno_tmax,desfase_verano_tmax,verano_termico_ini,verano_termico_fin,verano_termico_dias,invierno_termico_ini,invierno_termico_fin,invierno_termico_dias,cuartil_calido_ini,cuartil_calido_fin,amplitud_anual_c,tmed_min_c,tmed_max_c,fuente
9262,PAMPLONA,NAVARRA,450.0,42.8178,-1.6383,53.9,interior,200-500,peninsula,15 de enero,1 de agosto,25,41,25,41,20,41,30 de junio,26 de agosto,58,,,0,10 de junio,8 de septiembre,17.49,6.15,23.64,AEMET
9262P,MONREAL/ELO,NAVARRA,585.0,42.7011,-1.4956,68.6,interior,500-800,peninsula,14 de enero,1 de agosto,24,41,24,41,22,41,25 de julio,17 de agosto,24,27 de diciembre,31 de enero,36,12 de junio,10 de septiembre,17.63,4.83,22.47,AEMET
9263D,"PAMPLONA, AEROPUERTO",NAVARRA,459.0,42.7769,-1.65,58.3,interior,200-500,peninsula,14 de enero,1 de agosto,24,41,24,41,19,41,4 de julio,25 de agosto,53,29 de diciembre,29 de enero,32,12 de junio,10 de septiembre,18.47,5.05,23.52,AEMET
9274X,IRURTZUN,NAVARRA,432.0,42.9189,-1.835,43.2,interior,200-500,peninsula,12 de enero,1 de agosto,22,41,22,41,20,53,28 de julio,17 de agosto,21,6 de enero,18 de enero,13,11 de junio,9 de septiembre,16.56,5.76,22.32,AEMET
9280B,LARRAGA,NAVARRA,375.0,42.5494,-1.8575,84.1,interior,200-500,peninsula,10 de enero,1 de agosto,20,41,24,41,19,41,24 de junio,27 de agosto,65,3 de enero,18 de enero,16,10 de junio,8 de septiembre,18.39,5.54,23.94,AEMET
9287A,SAN PEDRO MANRIQUE,SORIA,1096.0,42.0264,-2.2308,140.5,interior,800-1200,peninsula,15 de enero,1 de agosto,25,41,24,41,27,41,,,0,22 de noviembre,15 de marzo,114,11 de junio,9 de septiembre,16.3,3.31,19.61,AEMET
9293X,"ALFARO, LA PLANA",LA RIOJA,371.0,42.1761,-1.7439,125.0,interior,200-500,peninsula,10 de enero,1 de agosto,20,41,37,52,2,40,9 de junio,6 de septiembre,90,,,0,8 de junio,6 de septiembre,18.94,6.52,25.46,AEMET
9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,295.0,42.1986,-1.4753,123.8,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,24,41,19,40,9 de junio,7 de septiembre,91,6 de enero,14 de enero,9,9 de junio,7 de septiembre,20.17,5.79,25.96,AEMET
9299X,TARAZONA,ZARAGOZA,475.0,41.915,-1.7233,154.0,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,19,41,19,40,22 de junio,29 de agosto,69,,,0,10 de junio,8 de septiembre,18.16,6.13,24.29,AEMET
9301X,MONTEAGUDO,NAVARRA,410.0,41.9589,-1.6906,149.1,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,19,41,19,40,19 de junio,29 de agosto,72,9 de enero,9 de enero,1,9 de junio,7 de septiembre,18.6,5.99,24.59,AEMET
9302Y,TUDELA,NAVARRA,297.0,42.0556,-1.6094,138.6,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,21,41,19,40,9 de junio,7 de septiembre,91,,,0,9 de junio,7 de septiembre,19.73,6.16,25.89,AEMET
9321X,EJEA DE LOS CABALLEROS,ZARAGOZA,321.0,42.1211,-1.1397,138.8,interior,200-500,peninsula,11 de enero,1 de agosto,21,41,24,41,19,39,11 de junio,7 de septiembre,89,7 de enero,15 de enero,9,10 de junio,8 de septiembre,20.06,5.84,25.9,AEMET
9336D,CASTEJON DE VALDEJASA,ZARAGOZA,543.0,41.9842,-0.9958,157.2,interior,500-800,peninsula,10 de enero,1 de agosto,20,41,22,41,20,40,20 de junio,31 de agosto,73,3 de enero,20 de enero,18,10 de junio,8 de septiembre,19.36,5.49,24.85,AEMET
9344C,ARCOS DE JALÓN,SORIA,863.0,41.2164,-2.2931,230.7,interior,800-1200,peninsula,14 de enero,1 de agosto,24,41,24,41,19,40,27 de junio,26 de agosto,61,24 de diciembre,3 de febrero,42,11 de junio,9 de septiembre,19.9,4.59,24.49,AEMET
9352A,ALMAZUL,SORIA,1000.0,41.5747,-2.1403,190.7,interior,800-1200,peninsula,15 de enero,1 de agosto,25,41,21,41,27,40,14 de julio,18 de agosto,36,1 de diciembre,21 de febrero,83,10 de junio,8 de septiembre,19.4,3.7,23.1,AEMET
9354X,ALHAMA DE ARAGON,ZARAGOZA,703.0,41.2931,-1.8953,215.2,interior,500-800,peninsula,9 de enero,1 de agosto,19,41,21,41,19,40,20 de junio,31 de agosto,73,25 de diciembre,30 de enero,37,10 de junio,8 de septiembre,20.66,4.77,25.43,AEMET
9390,DAROCA,ZARAGOZA,774.0,41.1144,-1.41,171.0,interior,500-800,peninsula,9 de enero,1 de agosto,19,41,21,41,19,40,25 de junio,27 de agosto,64,23 de diciembre,2 de febrero,42,10 de junio,8 de septiembre,20.26,4.33,24.6,AEMET
9394X,CALATAYUD,ZARAGOZA,582.0,41.3311,-1.6453,201.3,interior,500-800,peninsula,9 de enero,1 de agosto,19,41,21,41,19,41,16 de junio,3 de septiembre,80,29 de diciembre,26 de enero,29,10 de junio,8 de septiembre,20.51,5.16,25.67,AEMET
9427X,LA ALMUNIA DE DOÑA GODINA,ZARAGOZA,370.0,41.4811,-1.3808,190.1,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,20,41,18,41,10 de junio,6 de septiembre,89,,,0,9 de junio,7 de septiembre,18.87,7.13,26.0,AEMET
9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249.0,41.6606,-1.0042,172.7,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,20,41,19,40,2 de junio,15 de septiembre,106,,,0,9 de junio,7 de septiembre,20.84,6.72,27.56,AEMET
9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,258.0,41.6211,-0.9347,165.5,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,19,41,19,40,1 de junio,17 de septiembre,109,,,0,9 de junio,7 de septiembre,20.83,6.87,27.7,AEMET
9436X,FONFRÍA,TERUEL,1255.0,40.9953,-1.0875,141.5,interior,>1200,peninsula,18 de enero,1 de agosto,28,41,29,41,27,40,,,0,23 de noviembre,23 de febrero,93,10 de junio,8 de septiembre,18.76,3.22,21.97,AEMET
9453X,"BIESCAS, EMBALSE DE BÚBAL",HUESCA,1100.0,42.6992,-0.3189,130.7,interior,800-1200,peninsula,16 de enero,1 de agosto,26,41,26,41,25,41,,,0,18 de noviembre,13 de marzo,116,10 de junio,8 de septiembre,17.33,2.96,20.29,AEMET
9460X,SABIÑÁNIGO,HUESCA,775.0,42.5128,-0.3556,140.2,interior,500-800,peninsula,15 de enero,1 de agosto,25,41,24,41,21,40,4 de julio,22 de agosto,50,27 de noviembre,10 de febrero,76,10 de junio,8 de septiembre,20.07,3.55,23.62,AEMET
9491X,ALMUDÉVAR,HUESCA,390.0,42.0294,-0.5858,168.1,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,25,41,18,38,12 de junio,5 de septiembre,86,28 de diciembre,22 de enero,26,9 de junio,7 de septiembre,20.18,5.14,25.32,AEMET
9495Y,LECIÑENA,ZARAGOZA,405.0,41.7967,-0.6172,155.1,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,24,41,19,40,9 de junio,7 de septiembre,91,30 de diciembre,20 de enero,22,9 de junio,7 de septiembre,20.74,5.34,26.08,AEMET
9510X,QUINTO,ZARAGOZA,205.0,41.4292,-0.5039,123.8,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,25,41,17,40,2 de junio,15 de septiembre,106,,,0,9 de junio,7 de septiembre,21.61,6.14,27.74,AEMET
9513X,MUNIESA,TERUEL,800.0,41.0311,-0.8056,123.8,interior,800-1200,peninsula,15 de enero,1 de agosto,25,41,21,41,25,39,26 de junio,25 de agosto,61,7 de enero,21 de enero,15,10 de junio,8 de septiembre,18.38,5.78,24.16,AEMET
9531Y,MONTALBÁN,TERUEL,895.0,40.8286,-0.7928,110.6,interior,800-1200,peninsula,17 de enero,1 de agosto,27,41,21,41,28,40,28 de junio,23 de agosto,57,29 de diciembre,31 de enero,34,10 de junio,8 de septiembre,18.99,4.98,23.97,AEMET
9546B,HIJAR,TERUEL,305.0,41.1719,-0.4419,106.2,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,19,41,17,39,1 de junio,18 de septiembre,110,,,0,9 de junio,7 de septiembre,20.72,7.08,27.8,AEMET
9550C,"ANDORRA, HORCALLANA",TERUEL,762.0,40.9744,-0.4078,91.3,interior,500-800,peninsula,11 de enero,1 de agosto,21,41,21,41,21,39,20 de junio,29 de agosto,71,,,0,9 de junio,7 de septiembre,18.74,6.02,24.76,AEMET
9561X,CASTELLOTE,TERUEL,755.0,40.7983,-0.3153,75.3,interior,500-800,peninsula,15 de enero,1 de agosto,25,41,21,41,25,40,15 de junio,4 de septiembre,82,,,0,10 de junio,8 de septiembre,18.4,7.18,25.58,AEMET
9562X,MORELLA,CASTELLON,990.0,40.6217,-0.1019,49.8,interior,800-1200,peninsula,18 de enero,1 de agosto,28,41,29,41,27,42,5 de julio,20 de agosto,47,6 de enero,28 de enero,23,10 de junio,8 de septiembre,17.68,5.47,23.15,AEMET
9563X,CASTELLFORT,CASTELLON,1220.0,40.4986,-0.1867,48.0,interior,>1200,peninsula,18 de enero,1 de agosto,28,41,28,41,28,39,,,0,30 de diciembre,5 de febrero,38,10 de junio,8 de septiembre,17.16,4.66,21.82,AEMET
9569A,CALANDA,TERUEL,466.0,40.9467,-0.2378,77.6,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,19,41,19,39,6 de junio,11 de septiembre,98,,,0,10 de junio,8 de septiembre,19.9,6.97,26.87,AEMET
9573X,ALCAÑIZ,TERUEL,334.0,41.0581,-0.1417,78.7,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,19,41,18,39,9 de junio,7 de septiembre,91,,,0,9 de junio,7 de septiembre,20.2,6.01,26.2,AEMET
9574B,"CASPE, PLANA DEL PILÓN",ZARAGOZA,215.0,41.2425,-0.0686,82.0,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,21,41,19,39,1 de junio,19 de septiembre,111,,,0,10 de junio,8 de septiembre,21.88,6.14,28.02,AEMET
9585,LA MOLINA,GIRONA,1699.0,42.3325,1.9394,4.9,litoral,>1200,peninsula,16 de enero,1 de agosto,26,41,30,41,26,40,,,0,7 de noviembre,14 de abril,159,11 de junio,9 de septiembre,17.09,0.88,17.97,AEMET
9590,MARTINET,LLEIDA,1038.0,42.3622,1.6933,14.5,litoral,800-1200,peninsula,11 de enero,1 de agosto,21,41,25,41,21,40,30 de julio,1 de agosto,3,19 de noviembre,24 de febrero,98,10 de junio,8 de septiembre,19.46,2.57,22.02,AEMET
9619,LA SEU D'URGELL,LLEIDA,677.0,42.3547,1.4628,24.7,litoral,500-800,peninsula,11 de enero,1 de agosto,21,41,26,35,19,40,4 de julio,17 de agosto,45,28 de noviembre,5 de febrero,70,11 de junio,9 de septiembre,19.19,3.8,22.99,AEMET
9647X,TORÀ,LLEIDA,435.0,41.8058,1.3956,69.5,interior,200-500,peninsula,12 de enero,1 de agosto,22,41,26,41,18,40,18 de junio,2 de septiembre,77,1 de diciembre,7 de febrero,69,10 de junio,8 de septiembre,21.74,3.39,25.13,AEMET
9650X,ARTESA DE SEGRE,LLEIDA,400.0,41.8814,1.1086,83.8,interior,200-500,peninsula,8 de enero,1 de agosto,18,41,30,41,18,41,11 de junio,7 de septiembre,89,4 de diciembre,4 de febrero,63,10 de junio,8 de septiembre,22.51,3.65,26.16,AEMET
9698U,TALARN,LLEIDA,807.0,42.2047,0.8647,75.3,interior,800-1200,peninsula,11 de enero,1 de agosto,21,41,22,39,18,41,21 de junio,29 de agosto,70,30 de noviembre,31 de enero,63,10 de junio,8 de septiembre,20.75,4.22,24.97,AEMET
9718X,TORDERA - GRANYANELLA,LLEIDA,463.0,41.6811,1.2231,60.3,interior,200-500,peninsula,10 de enero,1 de agosto,20,41,20,41,18,40,10 de junio,8 de septiembre,91,24 de diciembre,25 de enero,33,10 de junio,8 de septiembre,21.47,4.94,26.41,AEMET
9724X,OS DE BALAGUER,LLEIDA,520.0,41.8733,0.7561,92.4,interior,500-800,peninsula,8 de enero,1 de agosto,18,41,24,41,18,40,12 de junio,5 de septiembre,86,16 de diciembre,29 de enero,45,10 de junio,8 de septiembre,21.33,4.32,25.65,AEMET
9751,SOPEIRA,HUESCA,760.0,42.3186,0.7469,80.0,interior,500-800,peninsula,11 de enero,1 de agosto,21,41,26,40,18,41,26 de junio,26 de agosto,62,23 de diciembre,30 de enero,39,10 de junio,8 de septiembre,19.21,5.09,24.3,AEMET
9756X,BENABARRE,HUESCA,765.0,42.1125,0.48,108.4,interior,500-800,peninsula,11 de enero,1 de agosto,21,41,25,41,21,40,28 de junio,24 de agosto,58,5 de diciembre,3 de febrero,61,10 de junio,8 de septiembre,19.54,4.4,23.94,AEMET
9771C,LLEIDA,LLEIDA,186.0,41.6261,0.5981,72.0,interior,<200,peninsula,9 de enero,1 de agosto,19,41,24,41,17,40,2 de junio,15 de septiembre,106,28 de diciembre,21 de enero,25,9 de junio,7 de septiembre,22.34,5.27,27.61,AEMET
9772X,LA POBLA DE CÉRVOLES,LLEIDA,673.0,41.3661,0.9136,34.6,interior,500-800,peninsula,11 de enero,1 de agosto,21,41,21,41,21,42,18 de junio,4 de septiembre,79,6 de enero,18 de enero,13,11 de junio,9 de septiembre,19.73,5.66,25.39,AEMET
9775X,EL SOLERÀS,LLEIDA,392.0,41.4136,0.6783,48.6,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,21,41,18,39,8 de junio,10 de septiembre,95,28 de diciembre,20 de enero,24,10 de junio,8 de septiembre,21.4,5.26,26.66,AEMET
9808X,"AÍNSA-SOBRARBE, LA SERRETA",HUESCA,610.0,42.4217,0.1381,127.6,interior,500-800,peninsula,11 de enero,1 de agosto,21,41,25,40,20,41,21 de junio,1 de septiembre,73,15 de diciembre,31 de enero,48,10 de junio,8 de septiembre,20.7,4.57,25.27,AEMET
9814X,TORLA - ORDESA,HUESCA,1076.0,42.6375,-0.1119,148.4,interior,800-1200,peninsula,15 de enero,1 de agosto,25,41,26,38,22,41,3 de julio,25 de agosto,54,4 de enero,30 de enero,27,12 de junio,10 de septiembre,18.88,5.31,24.19,AEMET
9838B,BENASQUE,HUESCA,1120.0,42.5994,0.5206,96.4,interior,800-1200,peninsula,15 de enero,1 de agosto,25,41,25,35,22,40,,,0,16 de noviembre,7 de marzo,112,10 de junio,8 de septiembre,17.65,2.83,20.48,AEMET
9843A,SEIRA,HUESCA,825.0,42.4769,0.4342,103.0,interior,800-1200,peninsula,10 de enero,1 de agosto,20,41,25,35,18,40,9 de julio,18 de agosto,41,28 de noviembre,5 de febrero,70,10 de junio,8 de septiembre,19.12,3.88,23.01,AEMET
9898,"HUESCA, AEROPUERTO",HUESCA,546.0,42.0844,-0.3256,158.7,interior,500-800,peninsula,9 de enero,1 de agosto,19,41,21,41,18,40,12 de junio,6 de septiembre,87,24 de diciembre,24 de enero,32,10 de junio,8 de septiembre,21.02,4.88,25.9,AEMET
9901X,HUESCA,HUESCA,463.0,42.1389,-0.395,167.0,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,24,41,18,40,9 de junio,8 de septiembre,92,28 de diciembre,21 de enero,25,9 de junio,7 de septiembre,21.27,5.19,26.46,AEMET
9908X,LANAJA,HUESCA,380.0,41.7739,-0.3331,135.0,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,19,41,17,38,10 de junio,7 de septiembre,90,29 de diciembre,17 de enero,20,9 de junio,7 de septiembre,20.52,5.38,25.9,AEMET
9911X,BALLOBAR,HUESCA,178.0,41.6194,0.1878,91.9,interior,<200,peninsula,9 de enero,1 de agosto,19,41,25,41,17,39,4 de junio,12 de septiembre,101,29 de diciembre,20 de enero,23,10 de junio,8 de septiembre,21.77,5.31,27.08,AEMET
9918Y,"TAMARITE DE LITERA, LA MELUSA",HUESCA,218.0,41.7808,0.3769,96.4,interior,200-500,peninsula,11 de enero,1 de agosto,21,41,30,41,17,39,8 de junio,9 de septiembre,94,22 de diciembre,28 de enero,38,9 de junio,7 de septiembre,21.49,4.6,26.09,AEMET
9924X,FRAGA,HUESCA,170.0,41.5247,0.3556,74.7,interior,<200,peninsula,9 de enero,1 de agosto,19,41,25,41,17,39,31 de mayo,19 de septiembre,112,7 de enero,11 de enero,5,10 de junio,8 de septiembre,22.01,5.91,27.91,AEMET
9935X,VALDERROBRES,TERUEL,483.0,40.8733,0.1464,47.0,interior,200-500,peninsula,9 de enero,1 de agosto,19,41,21,41,20,40,20 de junio,28 de agosto,70,29 de diciembre,28 de enero,31,9 de junio,7 de septiembre,19.46,5.21,24.67,AEMET
9946X,HORTA DE SANT JOAN,TARRAGONA,495.0,40.9531,0.3117,38.9,interior,200-500,peninsula,10 de enero,1 de agosto,20,41,25,41,19,42,14 de junio,6 de septiembre,85,,,0,11 de junio,9 de septiembre,18.54,6.97,25.51,AEMET
9961X,CABACÉS,TARRAGONA,363.0,41.2494,0.7353,30.8,interior,200-500,peninsula,10 de enero,1 de agosto,20,41,21,41,20,42,6 de junio,17 de septiembre,104,,,0,11 de junio,9 de septiembre,19.75,7.39,27.15,AEMET
9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,50.0,40.8203,0.4933,21.6,litoral,<200,peninsula,11 de enero,1 de agosto,21,41,21,41,19,47,26 de mayo,2 de octubre,130,,,0,13 de junio,11 de septiembre,17.96,10.68,28.64,AEMET
9994X,BOSSÒST,LLEIDA,722.0,42.7761,0.6897,87.4,interior,500-800,peninsula,17 de enero,1 de agosto,27,41,26,42,27,51,,,0,28 de noviembre,4 de febrero,69,10 de junio,8 de septiembre,16.47,3.98,20.45,AEMET
9995Y,VALCARLOS/LUZAIDE,NAVARRA,334.0,43.0911,-1.3008,39.8,interior,200-500,peninsula,15 de enero,1 de agosto,25,41,25,41,27,53,,,0,,,0,12 de junio,10 de septiembre,13.65,6.99,20.65,AEMET
9998X,BELLO,TERUEL,1006.0,40.9214,-1.4944,163.3,interior,800-1200,peninsula,9 de enero,1 de agosto,19,41,19,41,27,40,16 de julio,14 de agosto,30,26 de noviembre,23 de febrero,90,10 de junio,8 de septiembre,20.01,2.8,22.81,AEMET
B103B,ANDRATX - SANT ELM,BALEARES,52.0,39.5794,2.3689,1.9,litoral,<200,baleares,17 de enero,1 de agosto,27,41,37,44,27,41,10 de junio,23 de septiembre,106,,,0,17 de junio,15 de septiembre,15.81,10.86,26.66,AEMET
B640X,PETRA,BALEARES,95.0,39.6164,3.1211,15.7,litoral,<200,baleares,27 de enero,1 de agosto,37,41,44,43,36,40,5 de junio,23 de septiembre,111,,,0,14 de junio,12 de septiembre,16.84,10.12,26.96,AEMET
B925,SANT ANTONI DE PORTMANY,BALEARES,32.0,38.9631,1.3214,3.3,litoral,<200,baleares,11 de enero,1 de agosto,21,41,21,44,21,41,5 de junio,28 de septiembre,116,,,0,16 de junio,14 de septiembre,16.64,10.64,27.28,AEMET
0092X,BERGA,BARCELONA,682.0,42.1014,1.8575,30.0,interior,500-800,peninsula,14 de enero,31 de julio,24,40,26,40,22,41,22 de junio,28 de agosto,68,29 de diciembre,29 de enero,32,10 de junio,8 de septiembre,19.38,5.03,24.41,AEMET
0321,CAMPDEVANOL,GIRONA,731.0,42.2228,2.1672,16.3,litoral,500-800,peninsula,11 de enero,31 de julio,21,40,21,39,21,41,8 de julio,20 de agosto,44,1 de diciembre,3 de febrero,65,9 de junio,7 de septiembre,18.88,4.31,23.18,AEMET
0349,SANT JULIÀ  DE VILATORTA,BARCELONA,578.0,41.9261,2.3175,42.4,interior,500-800,peninsula,12 de enero,31 de julio,22,40,25,40,21,41,25 de junio,26 de agosto,63,3 de diciembre,1 de febrero,61,11 de junio,9 de septiembre,19.71,4.14,23.85,AEMET
1057B,MATXITXAKO,BIZKAIA,93.0,43.4539,-2.7528,0.5,litoral,<200,peninsula,21 de enero,31 de julio,31,40,35,41,31,40,,,0,,,0,24 de junio,22 de septiembre,10.81,10.29,21.1,AEMET
1059X,PUNTA GALEA,BIZKAIA,81.0,43.375,-3.0217,0.6,litoral,<200,peninsula,10 de enero,31 de julio,20,40,21,36,20,40,,,0,,,0,19 de junio,17 de septiembre,11.51,9.7,21.21,AEMET
1089U,RAMALES DE LA VICTORIA,CANTABRIA,80.0,43.2558,-3.4708,17.5,litoral,<200,peninsula,11 de enero,31 de julio,21,40,21,41,20,53,,,0,,,0,16 de junio,14 de septiembre,13.33,7.91,21.24,AEMET
1124E,VILLACARRIEDO,CANTABRIA,196.0,43.2456,-3.8494,23.7,litoral,<200,peninsula,11 de enero,31 de julio,21,40,21,41,25,53,,,0,,,0,18 de junio,16 de septiembre,12.16,7.77,19.93,AEMET
1135C,"LOS TOJOS, BÁRCENA MAYOR",CANTABRIA,460.0,43.1469,-4.2142,27.0,litoral,200-500,peninsula,10 de enero,31 de julio,20,40,21,41,20,53,,,0,6 de enero,16 de enero,11,13 de junio,11 de septiembre,13.0,5.79,18.79,AEMET
1174I,"CILLORIGO DE LIÉBANA, TAMA",CANTABRIA,250.0,43.1828,-4.6017,23.0,litoral,200-500,peninsula,10 de enero,31 de julio,20,40,21,41,18,53,,,0,,,0,14 de junio,12 de septiembre,14.66,6.61,21.27,AEMET
1541B,VILLABLINO,LEON,958.0,42.9289,-6.3339,69.0,interior,800-1200,peninsula,15 de enero,31 de julio,25,40,31,16,-15,50,,,0,1 de diciembre,21 de febrero,83,11 de junio,9 de septiembre,15.26,4.21,19.47,AEMET
2084Y,UCERO,SORIA,960.0,41.7219,-3.0469,181.1,interior,800-1200,peninsula,12 de enero,31 de julio,22,40,21,41,22,40,,,0,20 de noviembre,6 de marzo,107,10 de junio,8 de septiembre,17.59,2.91,20.5,AEMET
2092,BURGO DE OSMA,SORIA,932.0,41.5894,-3.0869,195.8,interior,800-1200,peninsula,11 de enero,31 de julio,21,40,24,41,20,40,22 de julio,14 de agosto,24,1 de diciembre,22 de febrero,84,10 de junio,8 de septiembre,19.01,3.52,22.53,AEMET
2106B,CORUÑA DEL CONDE,BURGOS,955.0,41.7458,-3.3819,179.2,interior,800-1200,peninsula,11 de enero,31 de julio,21,40,21,41,20,40,9 de julio,21 de agosto,44,30 de noviembre,11 de febrero,74,11 de junio,9 de septiembre,19.74,3.51,23.25,AEMET
2117D,ARANDA DE DUERO,BURGOS,790.0,41.6658,-3.7428,193.1,interior,500-800,peninsula,8 de enero,31 de julio,18,40,25,40,18,40,5 de julio,17 de agosto,44,2 de diciembre,16 de febrero,77,8 de junio,6 de septiembre,19.8,3.22,23.02,AEMET
2140A,ALDEANUEVA DE SERREZUELA,SEGOVIA,1135.0,41.4644,-3.7858,215.7,interior,800-1200,peninsula,17 de enero,31 de julio,27,40,30,41,27,40,15 de julio,20 de agosto,37,2 de diciembre,5 de febrero,66,11 de junio,9 de septiembre,19.1,4.05,23.15,AEMET
2166Y,PEÑAFIEL,VALLADOLID,756.0,41.5931,-4.1247,199.9,interior,500-800,peninsula,8 de enero,31 de julio,18,40,21,38,18,40,14 de julio,16 de agosto,34,10 de diciembre,3 de febrero,56,10 de junio,8 de septiembre,18.88,3.87,22.75,AEMET
2182C,PEDRAZA,SEGOVIA,1107.0,41.1339,-3.7903,251.7,interior,800-1200,peninsula,12 de enero,31 de julio,22,40,18,41,27,40,10 de julio,20 de agosto,42,3 de diciembre,5 de febrero,65,11 de junio,9 de septiembre,19.18,4.1,23.27,AEMET
2243A,AGUILAR DE CAMPOO,PALENCIA,910.0,42.7981,-4.2772,65.8,interior,800-1200,peninsula,11 de enero,31 de julio,21,40,26,41,20,40,,,0,24 de noviembre,4 de marzo,101,11 de junio,9 de septiembre,16.46,3.28,19.73,AEMET
2276B,VILLAELES DE VALDAVIA,PALENCIA,908.0,42.5689,-4.575,91.3,interior,800-1200,peninsula,11 de enero,31 de julio,21,40,25,38,17,40,,,0,19 de noviembre,5 de marzo,107,11 de junio,9 de septiembre,18.13,3.07,21.21,AEMET
2285B,VILLADIEGO,BURGOS,869.0,42.5239,-4.0011,97.5,interior,800-1200,peninsula,10 de enero,31 de julio,20,40,21,41,17,40,25 de julio,4 de agosto,11,3 de diciembre,3 de febrero,63,12 de junio,10 de septiembre,18.7,3.71,22.4,AEMET
2290Y,PEDROSA DEL PRÍNCIPE,BURGOS,771.0,42.2511,-4.1989,126.6,interior,500-800,peninsula,10 de enero,31 de julio,20,40,25,41,18,40,24 de julio,13 de agosto,21,3 de diciembre,10 de febrero,70,11 de junio,9 de septiembre,18.74,3.64,22.38,AEMET
2298,PALACIOS DE LA SIERRA,BURGOS,1080.0,41.9597,-3.1317,154.6,interior,800-1200,peninsula,15 de enero,31 de julio,25,40,25,41,27,40,,,0,21 de noviembre,12 de marzo,112,11 de junio,9 de septiembre,17.92,3.03,20.95,AEMET
2311Y,VILLAMAYOR DE LOS MONTES,BURGOS,884.0,42.1053,-3.7678,146.8,interior,800-1200,peninsula,11 de enero,31 de julio,21,40,21,41,18,40,24 de julio,13 de agosto,21,3 de diciembre,8 de febrero,68,11 de junio,9 de septiembre,18.69,3.68,22.36,AEMET
2331,BURGOS AEROPUERTO,BURGOS,891.0,42.3569,-3.6203,116.4,interior,800-1200,peninsula,11 de enero,31 de julio,21,40,21,41,25,40,,,0,29 de noviembre,22 de febrero,86,11 de junio,9 de septiembre,17.82,3.57,21.39,AEMET
2374X,CARRIÓN DE LOS CONDES,PALENCIA,830.0,42.3508,-4.6172,115.6,interior,800-1200,peninsula,11 de enero,31 de julio,21,40,25,40,20,40,,,0,1 de diciembre,16 de febrero,78,10 de junio,8 de septiembre,18.23,3.68,21.91,AEMET
2400E,AUTILLA DEL PINO,PALENCIA,874.0,41.9956,-4.6028,155.1,interior,800-1200,peninsula,8 de enero,31 de julio,18,40,21,41,18,40,31 de julio,1 de agosto,2,28 de noviembre,22 de febrero,87,11 de junio,9 de septiembre,19.03,3.01,22.04,AEMET
2401X,PALENCIA,PALENCIA,736.0,42.0094,-4.5606,153.5,interior,500-800,peninsula,8 de enero,31 de julio,18,40,25,41,18,40,7 de julio,19 de agosto,44,9 de diciembre,3 de febrero,57,10 de junio,8 de septiembre,19.19,3.93,23.12,AEMET
2422,VALLADOLID,VALLADOLID,734.0,41.6406,-4.7542,194.8,interior,500-800,peninsula,8 de enero,31 de julio,18,40,21,41,18,40,24 de junio,29 de agosto,67,21 de diciembre,29 de enero,40,10 de junio,8 de septiembre,20.11,4.5,24.61,AEMET
2444,ÁVILA,AVILA,1130.0,40.6592,-4.6797,303.7,interior,800-1200,peninsula,13 de enero,31 de julio,23,40,20,39,27,34,7 de julio,20 de agosto,45,5 de diciembre,7 de febrero,65,10 de junio,8 de septiembre,19.24,4.09,23.33,AEMET
2453E,GOTARRENDURA,AVILA,920.0,40.8289,-4.7419,285.0,interior,800-1200,peninsula,8 de enero,31 de julio,18,40,18,41,18,35,7 de julio,21 de agosto,46,10 de diciembre,4 de febrero,57,10 de junio,8 de septiembre,19.4,3.86,23.26,AEMET
2456B,AREVALO,AVILA,820.0,41.0714,-4.73,258.0,interior,800-1200,peninsula,8 de enero,31 de julio,18,40,21,40,17,35,1 de julio,23 de agosto,54,9 de diciembre,4 de febrero,58,10 de junio,8 de septiembre,19.97,3.65,23.62,AEMET
