indicativo,mes,tm_mes,tm_max,tm_min,ta_max,ta_min,p_mes,p_max,hr,n_llu,n_nie,n_tor
1518A,04,,,,,,,,,,,
1518A,05,,,,,,,,,,,
1518A,06,,,,,,,,,,,
1518A,07,,,,,,,,,,,
1518A,08,,,,,,,,,,,
1518A,09,,,,,,,,,,,
1518A,10,,,,,,,,,,,
1518A,11,,,,,,,,,,,
1518A,12,,,,,,,,,,,
1518A,13,,,,,,,,,,,
1521I,01,,,,,,,,,,,
1521I,02,,,,,,,,,,,
1521I,03,,,,,,,,,,,
1521I,04,,,,,,,,,,,
1521I,05,,,,,,,,,,,
1521I,06,,,,,,,,,,,
1521I,07,,,,,,,,,,,
1521I,08,,,,,,,,,,,
1521I,09,,,,,,,,,,,
1521I,10,,,,,,,,,,,
1521I,11,,,,,,,,,,,
1521I,12,,,,,,,,,,,
1521I,13,,,,,,,,,,,
1521X,01,,,,,,,,,,,
1521X,02,,,,,,,,,,,
1521X,03,,,,,,,,,,,
1521X,04,,,,,,,,,,,
1521X,05,,,,,,,,,,,
1521X,06,,,,,,,,,,,
1521X,07,,,,,,,,,,,
1521X,08,,,,,,,,,,,
1521X,09,,,,,,,,,,,
1521X,10,,,,,,,,,,,
1521X,11,,,,,,,,,,,
1521X,12,,,,,,,,,,,
1521X,13,,,,,,,,,,,
1541B,01,,,,,,,,,,,
1541B,02,,,,,,,,,,,
1541B,03,,,,,,,,,,,
1541B,04,,,,,,,,,,,
1541B,05,,,,,,,,,,,
1541B,06,,,,,,,,,,,
1541B,07,,,,,,,,,,,
1541B,08,,,,,,,,,,,
1541B,09,,,,,,,,,,,
1541B,10,,,,,,,,,,,
1541B,11,,,,,,,,,,,
1541B,12,,,,,,,,,,,
1541B,13,,,,,,,,,,,
1542,01,,,,,,,,,,,
1542,02,,,,,,,,,,,
1542,03,,,,,,,,,,,
1542,04,,,,,,,,,,,
1542,05,,,,,,,,,,,
1542,06,,,,,,,,,,,
1542,07,,,,,,,,,,,
1542,08,,,,,,,,,,,
1542,09,,,,,,,,,,,
1542,10,,,,,,,,,,,
1542,11,,,,,,,,,,,
1542,12,,,,,,,,,,,
1542,13,,,,,,,,,,,
1549,01,,,,,,,,,,,
1549,02,,,,,,,,,,,
1549,03,,,,,,,,,,,
1549,04,,,,,,,,,,,
1549,05,,,,,,,,,,,
1549,06,,,,,,,,,,,
1549,07,,,,,,,,,,,
1549,08,,,,,,,,,,,
1549,09,,,,,,,,,,,
1549,10,,,,,,,,,,,
1549,11,,,,,,,,,,,
1549,12,,,,,,,,,,,
1549,13,,,,,,,,,,,
1561I,01,,,,,,,,,,,
1561I,02,,,,,,,,,,,
1561I,03,,,,,,,,,,,
1561I,04,,,,,,,,,,,
1561I,05,,,,,,,,,,,
1561I,06,,,,,,,,,,,
1561I,07,,,,,,,,,,,
1561I,08,,,,,,,,,,,
1561I,09,,,,,,,,,,,
1561I,10,,,,,,,,,,,
1561I,11,,,,,,,,,,,
1561I,12,,,,,,,,,,,
1561I,13,,,,,,,,,,,
1583X,01,,,,,,,,,,,
1583X,02,,,,,,,,,,,
1583X,03,,,,,,,,,,,
1583X,04,,,,,,,,,,,
1583X,05,,,,,,,,,,,
1583X,06,,,,,,,,,,,
1583X,07,,,,,,,,,,,
1583X,08,,,,,,,,,,,
1583X,09,,,,,,,,,,,
1583X,10,,,,,,,,,,,
1583X,11,,,,,,,,,,,
1583X,12,,,,,,,,,,,
1583X,13,,,,,,,,,,,
1631E,01,,,,,,,,,,,
1631E,02,,,,,,,,,,,
1631E,03,,,,,,,,,,,
1631E,04,,,,,,,,,,,
1631E,05,,,,,,,,,,,
1631E,06,,,,,,,,,,,
1631E,07,,,,,,,,,,,
1631E,08,,,,,,,,,,,
1631E,09,,,,,,,,,,,
1631E,10,,,,,,,,,,,
1631E,11,,,,,,,,,,,
1631E,12,,,,,,,,,,,
1631E,13,,,,,,,,,,,
1639X,01,,,,,,,,,,,
1639X,02,,,,,,,,,,,
1639X,03,,,,,,,,,,,
1639X,04,,,,,,,,,,,
1639X,05,,,,,,,,,,,
1639X,06,,,,,,,,,,,
1639X,07,,,,,,,,,,,
1639X,08,,,,,,,,,,,
1639X,09,,,,,,,,,,,
1639X,10,,,,,,,,,,,
1639X,11,,,,,,,,,,,
1639X,12,,,,,,,,,,,
1639X,13,,,,,,,,,,,
1658,01,,,,,,,,,,,
1658,02,,,,,,,,,,,
1658,03,,,,,,,,,,,
1658,04,,,,,,,,,,,
1658,05,,,,,,,,,,,
1658,06,,,,,,,,,,,
1658,07,,,,,,,,,,,
1658,08,,,,,,,,,,,
1658,09,,,,,,,,,,,
1658,10,,,,,,,,,,,
1658,11,,,,,,,,,,,
1658,12,,,,,,,,,,,
1658,13,,,,,,,,,,,
1679A,01,,,,,,,,,,,
1679A,02,,,,,,,,,,,
1679A,03,,,,,,,,,,,
1679A,04,,,,,,,,,,,
1679A,05,,,,,,,,,,,
1679A,06,,,,,,,,,,,
1679A,07,,,,,,,,,,,
1679A,08,,,,,,,,,,,
1679A,09,,,,,,,,,,,
1679A,10,,,,,,,,,,,
1679A,11,,,,,,,,,,,
1679A,12,,,,,,,,,,,
1679A,13,,,,,,,,,,,
1690A,01,,,,,,,,,,,
1690A,02,,,,,,,,,,,
1690A,03,,,,,,,,,,,
1690A,04,,,,,,,,,,,
1690A,05,,,,,,,,,,,
1690A,06,,,,,,,,,,,
1690A,07,,,,,,,,,,,
1690A,08,,,,,,,,,,,
1690A,09,,,,,,,,,,,
1690A,10,,,,,,,,,,,
1690A,11,,,,,,,,,,,
1690A,12,,,,,,,,,,,
1690A,13,,,,,,,,,,,
1690B,01,,,,,,,,,,,
1690B,02,,,,,,,,,,,
1690B,03,,,,,,,,,,,
1690B,04,,,,,,,,,,,
1690B,05,,,,,,,,,,,
1690B,06,,,,,,,,,,,
1690B,07,,,,,,,,,,,
1690B,08,,,,,,,,,,,
1690B,09,,,,,,,,,,,
1690B,10,,,,,,,,,,,
1690B,11,,,,,,,,,,,
1690B,12,,,,,,,,,,,
1690B,13,,,,,,,,,,,
1696O,01,,,,,,,,,,,
1696O,02,,,,,,,,,,,
1696O,03,,,,,,,,,,,
1696O,04,,,,,,,,,,,
1696O,05,,,,,,,,,,,
1696O,06,,,,,,,,,,,
1696O,07,,,,,,,,,,,
1696O,08,,,,,,,,,,,
1696O,09,,,,,,,,,,,
1696O,10,,,,,,,,,,,
1696O,11,,,,,,,,,,,
1696O,12,,,,,,,,,,,
1696O,13,,,,,,,,,,,
1700X,01,,,,,,,,,,,
1700X,02,,,,,,,,,,,
1700X,03,,,,,,,,,,,
1700X,04,,,,,,,,,,,
1700X,05,,,,,,,,,,,
1700X,06,,,,,,,,,,,
1700X,07,,,,,,,,,,,
1700X,08,,,,,,,,,,,
1700X,09,,,,,,,,,,,
1700X,10,,,,,,,,,,,
1700X,11,,,,,,,,,,,
1700X,12,,,,,,,,,,,
1700X,13,,,,,,,,,,,
1701X,01,,,,,,,,,,,
1701X,02,,,,,,,,,,,
1701X,03,,,,,,,,,,,
1701X,04,,,,,,,,,,,
1701X,05,,,,,,,,,,,
1701X,06,,,,,,,,,,,
1701X,07,,,,,,,,,,,
1701X,08,,,,,,,,,,,
1701X,09,,,,,,,,,,,
1701X,10,,,,,,,,,,,
1701X,11,,,,,,,,,,,
1701X,12,,,,,,,,,,,
1701X,13,,,,,,,,,,,
1706A,01,,,,,,,,,,,
1706A,02,,,,,,,,,,,
1706A,03,,,,,,,,,,,
1706A,04,,,,,,,,,,,
1706A,05,,,,,,,,,,,
1706A,06,,,,,,,,,,,
1706A,07,,,,,,,,,,,
1706A,08,,,,,,,,,,,
1706A,09,,,,,,,,,,,
1706A,10,,,,,,,,,,,
1706A,11,,,,,,,,,,,
1706A,12,,,,,,,,,,,
1706A,13,,,,,,,,,,,
1719,01,,,,,,,,,,,
1719,02,,,,,,,,,,,
1719,03,,,,,,,,,,,
1719,04,,,,,,,,,,,
1719,05,,,,,,,,,,,
1719,06,,,,,,,,,,,
1719,07,,,,,,,,,,,
1719,08,,,,,,,,,,,
1719,09,,,,,,,,,,,
1719,10,,,,,,,,,,,
1719,11,,,,,,,,,,,
1719,12,,,,,,,,,,,
1719,13,,,,,,,,,,,
1723X,01,,,,,,,,,,,
1723X,02,,,,,,,,,,,
1723X,03,,,,,,,,,,,
1723X,04,,,,,,,,,,,
1723X,05,,,,,,,,,,,
1723X,06,,,,,,,,,,,
1723X,07,,,,,,,,,,,
1723X,08,,,,,,,,,,,
1723X,09,,,,,,,,,,,
1723X,10,,,,,,,,,,,
1723X,11,,,,,,,,,,,
1723X,12,,,,,,,,,,,
1723X,13,,,,,,,,,,,
1730E,01,,,,,,,,,,,
1730E,02,,,,,,,,,,,
1730E,03,,,,,,,,,,,
1730E,04,,,,,,,,,,,
1730E,05,,,,,,,,,,,
1730E,06,,,,,,,,,,,
1730E,07,,,,,,,,,,,
1730E,08,,,,,,,,,,,
1730E,09,,,,,,,,,,,
1730E,10,,,,,,,,,,,
1730E,11,,,,,,,,,,,
1730E,12,,,,,,,,,,,
1730E,13,,,,,,,,,,,
1735X,01,,,,,,,,,,,
1735X,02,,,,,,,,,,,
1735X,03,,,,,,,,,,,
1735X,04,,,,,,,,,,,
1735X,05,,,,,,,,,,,
1735X,06,,,,,,,,,,,
1735X,07,,,,,,,,,,,
1735X,08,,,,,,,,,,,
1735X,09,,,,,,,,,,,
1735X,10,,,,,,,,,,,
1735X,11,,,,,,,,,,,
1735X,12,,,,,,,,,,,
1735X,13,,,,,,,,,,,
1738U,01,,,,,,,,,,,
1738U,02,,,,,,,,,,,
1738U,03,,,,,,,,,,,
1738U,04,,,,,,,,,,,
1738U,05,,,,,,,,,,,
1738U,06,,,,,,,,,,,
1738U,07,,,,,,,,,,,
1738U,08,,,,,,,,,,,
1738U,09,,,,,,,,,,,
1738U,10,,,,,,,,,,,
1738U,11,,,,,,,,,,,
1738U,12,,,,,,,,,,,
1738U,13,,,,,,,,,,,
1740,01,,,,,,,,,,,
1740,02,,,,,,,,,,,
1740,03,,,,,,,,,,,
1740,04,,,,,,,,,,,
1740,05,,,,,,,,,,,
1740,06,,,,,,,,,,,
1740,07,,,,,,,,,,,
1740,08,,,,,,,,,,,
1740,09,,,,,,,,,,,
1740,10,,,,,,,,,,,
1740,11,,,,,,,,,,,
1740,12,,,,,,,,,,,
1740,13,,,,,,,,,,,
2005Y,01,,,,,,,,,,,
2005Y,02,,,,,,,,,,,
2005Y,03,,,,,,,,,,,
2005Y,04,,,,,,,,,,,
2005Y,05,,,,,,,,,,,
2005Y,06,,,,,,,,,,,
2005Y,07,,,,,,,,,,,
2005Y,08,,,,,,,,,,,
2005Y,09,,,,,,,,,,,
2005Y,10,,,,,,,,,,,
2005Y,11,,,,,,,,,,,
2005Y,12,,,,,,,,,,,
2005Y,13,,,,,,,,,,,
2017Y,01,,,,,,,,,,,
2017Y,02,,,,,,,,,,,
2017Y,03,,,,,,,,,,,
2017Y,04,,,,,,,,,,,
2017Y,05,,,,,,,,,,,
2017Y,06,,,,,,,,,,,
2017Y,07,,,,,,,,,,,
2017Y,08,,,,,,,,,,,
2017Y,09,,,,,,,,,,,
2017Y,10,,,,,,,,,,,
2017Y,11,,,,,,,,,,,
2017Y,12,,,,,,,,,,,
2017Y,13,,,,,,,,,,,
2030,01,,,,,,,,,,,
2030,02,,,,,,,,,,,
2030,03,,,,,,,,,,,
2030,04,,,,,,,,,,,
2030,05,,,,,,,,,,,
2030,06,,,,,,,,,,,
2030,07,,,,,,,,,,,
2030,08,,,,,,,,,,,
2030,09,,,,,,,,,,,
2030,10,,,,,,,,,,,
2030,11,,,,,,,,,,,
2030,12,,,,,,,,,,,
2030,13,,,,,,,,,,,
2044B,01,,,,,,,,,,,
2044B,02,,,,,,,,,,,
2044B,03,,,,,,,,,,,
2044B,04,,,,,,,,,,,
2044B,05,,,,,,,,,,,
2044B,06,,,,,,,,,,,
2044B,07,,,,,,,,,,,
2044B,08,,,,,,,,,,,
2044B,09,,,,,,,,,,,
2044B,10,,,,,,,,,,,
2044B,11,,,,,,,,,,,
2044B,12,,,,,,,,,,,
2044B,13,,,,,,,,,,,
2048A,01,,,,,,,,,,,
2048A,02,,,,,,,,,,,
2048A,03,,,,,,,,,,,
2048A,04,,,,,,,,,,,
2048A,05,,,,,,,,,,,
2048A,06,,,,,,,,,,,
2048A,07,,,,,,,,,,,
2048A,08,,,,,,,,,,,
2048A,09,,,,,,,,,,,
2048A,10,,,,,,,,,,,
2048A,11,,,,,,,,,,,
2048A,12,,,,,,,,,,,
2048A,13,,,,,,,,,,,
2059B,01,,,,,,,,,,,
2059B,02,,,,,,,,,,,
2059B,03,,,,,,,,,,,
2059B,04,,,,,,,,,,,
2059B,05,,,,,,,,,,,
2059B,06,,,,,,,,,,,
2059B,07,,,,,,,,,,,
2059B,08,,,,,,,,,,,
2059B,09,,,,,,,,,,,
2059B,10,,,,,,,,,,,
2059B,11,,,,,,,,,,,
2059B,12,,,,,,,,,,,
2059B,13,,,,,,,,,,,
2084Y,01,,,,,,,,,,,
2084Y,02,,,,,,,,,,,
2084Y,03,,,,,,,,,,,
2084Y,04,,,,,,,,,,,
2084Y,05,,,,,,,,,,,
2084Y,06,,,,,,,,,,,
2084Y,07,,,,,,,,,,,
2084Y,08,,,,,,,,,,,
2084Y,09,,,,,,,,,,,
2084Y,10,,,,,,,,,,,
2084Y,11,,,,,,,,,,,
2084Y,12,,,,,,,,,,,
2084Y,13,,,,,,,,,,,
2092,01,,,,,,,,,,,
2092,02,,,,,,,,,,,
2092,03,,,,,,,,,,,
2092,04,,,,,,,,,,,
2092,05,,,,,,,,,,,
2092,06,,,,,,,,,,,
2092,07,,,,,,,,,,,
2092,08,,,,,,,,,,,
2092,09,,,,,,,,,,,
2092,10,,,,,,,,,,,
2092,11,,,,,,,,,,,
2092,12,,,,,,,,,,,
2092,13,,,,,,,,,,,
2096B,01,,,,,,,,,,,
2096B,02,,,,,,,,,,,
2096B,03,,,,,,,,,,,
2096B,04,,,,,,,,,,,
2096B,05,,,,,,,,,,,
2096B,06,,,,,,,,,,,
2096B,07,,,,,,,,,,,
2096B,08,,,,,,,,,,,
2096B,09,,,,,,,,,,,
2096B,10,,,,,,,,,,,
2096B,11,,,,,,,,,,,
2096B,12,,,,,,,,,,,
2096B,13,,,,,,,,,,,
2106B,01,,,,,,,,,,,
2106B,02,,,,,,,,,,,
2106B,03,,,,,,,,,,,
2106B,04,,,,,,,,,,,
2106B,05,,,,,,,,,,,
2106B,06,,,,,,,,,,,
2106B,07,,,,,,,,,,,
2106B,08,,,,,,,,,,,
2106B,09,,,,,,,,,,,
2106B,10,,,,,,,,,,,
2106B,11,,,,,,,,,,,
2106B,12,,,,,,,,,,,
2106B,13,,,,,,,,,,,
2117D,01,,,,,,,,,,,
2117D,02,,,,,,,,,,,
2117D,03,,,,,,,,,,,
2117D,04,,,,,,,,,,,
2117D,05,,,,,,,,,,,
2117D,06,,,,,,,,,,,
2117D,07,,,,,,,,,,,
2117D,08,,,,,,,,,,,
2117D,09,,,,,,,,,,,
2117D,10,,,,,,,,,,,
2117D,11,,,,,,,,,,,
2117D,12,,,,,,,,,,,
2117D,13,,,,,,,,,,,
2135A,01,,,,,,,,,,,
2135A,02,,,,,,,,,,,
2135A,03,,,,,,,,,,,
2135A,04,,,,,,,,,,,
2135A,05,,,,,,,,,,,
2135A,06,,,,,,,,,,,
2135A,07,,,,,,,,,,,
2135A,08,,,,,,,,,,,
2135A,09,,,,,,,,,,,
2135A,10,,,,,,,,,,,
2135A,11,,,,,,,,,,,
2135A,12,,,,,,,,,,,
2135A,13,,,,,,,,,,,
2140A,01,,,,,,,,,,,
2140A,02,,,,,,,,,,,
2140A,03,,,,,,,,,,,
2140A,04,,,,,,,,,,,
2140A,05,,,,,,,,,,,
2140A,06,,,,,,,,,,,
2140A,07,,,,,,,,,,,
2140A,08,,,,,,,,,,,
2140A,09,,,,,,,,,,,
2140A,10,,,,,,,,,,,
2140A,11,,,,,,,,,,,
2140A,12,,,,,,,,,,,
2140A,13,,,,,,,,,,,
2150H,01,,,,,,,,,,,
2150H,02,,,,,,,,,,,
2150H,03,,,,,,,,,,,
2150H,04,,,,,,,,,,,
2150H,05,,,,,,,,,,,
2150H,06,,,,,,,,,,,
2150H,07,,,,,,,,,,,
2150H,08,,,,,,,,,,,
2150H,09,,,,,,,,,,,
2150H,10,,,,,,,,,,,
2150H,11,,,,,,,,,,,
2150H,12,,,,,,,,,,,
2150H,13,,,,,,,,,,,
2166Y,01,,,,,,,,,,,
2166Y,02,,,,,,,,,,,
2166Y,03,,,,,,,,,,,
2166Y,04,,,,,,,,,,,
2166Y,05,,,,,,,,,,,
2166Y,06,,,,,,,,,,,
2166Y,07,,,,,,,,,,,
2166Y,08,,,,,,,,,,,
2166Y,09,,,,,,,,,,,
2166Y,10,,,,,,,,,,,
2166Y,11,,,,,,,,,,,
2166Y,12,,,,,,,,,,,
2166Y,13,,,,,,,,,,,
2172Y,01,,,,,,,,,,,
2172Y,02,,,,,,,,,,,
2172Y,03,,,,,,,,,,,
2172Y,04,,,,,,,,,,,
2172Y,05,,,,,,,,,,,
2172Y,06,,,,,,,,,,,
2172Y,07,,,,,,,,,,,
2172Y,08,,,,,,,,,,,
2172Y,09,,,,,,,,,,,
2172Y,10,,,,,,,,,,,
2172Y,11,,,,,,,,,,,
2172Y,12,,,,,,,,,,,
2172Y,13,,,,,,,,,,,
2182C,01,,,,,,,,,,,
2182C,02,,,,,,,,,,,
2182C,03,,,,,,,,,,,
2182C,04,,,,,,,,,,,
2182C,05,,,,,,,,,,,
2182C,06,,,,,,,,,,,
2182C,07,,,,,,,,,,,
2182C,08,,,,,,,,,,,
2182C,09,,,,,,,,,,,
2182C,10,,,,,,,,,,,
2182C,11,,,,,,,,,,,
2182C,12,,,,,,,,,,,
2182C,13,,,,,,,,,,,
2192C,01,,,,,,,,,,,
2192C,02,,,,,,,,,,,
2192C,03,,,,,,,,,,,
2192C,04,,,,,,,,,,,
2192C,05,,,,,,,,,,,
2192C,06,,,,,,,,,,,
2192C,07,,,,,,,,,,,
2192C,08,,,,,,,,,,,
2192C,09,,,,,,,,,,,
2192C,10,,,,,,,,,,,
2192C,11,,,,,,,,,,,
2192C,12,,,,,,,,,,,
2192C,13,,,,,,,,,,,
2235U,01,,,,,,,,,,,
2235U,02,,,,,,,,,,,
2235U,03,,,,,,,,,,,
2235U,04,,,,,,,,,,,
2235U,05,,,,,,,,,,,
2235U,06,,,,,,,,,,,
2235U,07,,,,,,,,,,,
2235U,08,,,,,,,,,,,
2235U,09,,,,,,,,,,,
2235U,10,,,,,,,,,,,
2235U,11,,,,,,,,,,,
2235U,12,,,,,,,,,,,
2235U,13,,,,,,,,,,,
2243A,01,,,,,,,,,,,
2243A,02,,,,,,,,,,,
2243A,03,,,,,,,,,,,
2243A,04,,,,,,,,,,,
2243A,05,,,,,,,,,,,
2243A,06,,,,,,,,,,,
2243A,07,,,,,,,,,,,
2243A,08,,,,,,,,,,,
2243A,09,,,,,,,,,,,
2243A,10,,,,,,,,,,,
2243A,11,,,,,,,,,,,
2243A,12,,,,,,,,,,,
2243A,13,,,,,,,,,,,
2276B,01,,,,,,,,,,,
2276B,02,,,,,,,,,,,
2276B,03,,,,,,,,,,,
2276B,04,,,,,,,,,,,
2276B,05,,,,,,,,,,,
2276B,06,,,,,,,,,,,
2276B,07,,,,,,,,,,,
2276B,08,,,,,,,,,,,
2276B,09,,,,,,,,,,,
2276B,10,,,,,,,,,,,
2276B,11,,,,,,,,,,,
2276B,12,,,,,,,,,,,
2276B,13,,,,,,,,,,,
2285B,01,,,,,,,,,,,
2285B,02,,,,,,,,,,,
2285B,03,,,,,,,,,,,
2285B,04,,,,,,,,,,,
2285B,05,,,,,,,,,,,
2285B,06,,,,,,,,,,,
2285B,07,,,,,,,,,,,
2285B,08,,,,,,,,,,,
2285B,09,,,,,,,,,,,
2285B,10,,,,,,,,,,,
2285B,11,,,,,,,,,,,
2285B,12,,,,,,,,,,,
2285B,13,,,,,,,,,,,
2290Y,01,,,,,,,,,,,
2290Y,02,,,,,,,,,,,
2290Y,03,,,,,,,,,,,
2290Y,04,,,,,,,,,,,
2290Y,05,,,,,,,,,,,
2290Y,06,,,,,,,,,,,
2290Y,07,,,,,,,,,,,
2290Y,08,,,,,,,,,,,
2290Y,09,,,,,,,,,,,
2290Y,10,,,,,,,,,,,
2290Y,11,,,,,,,,,,,
2290Y,12,,,,,,,,,,,
2290Y,13,,,,,,,,,,,
2296A,01,,,,,,,,,,,
2296A,02,,,,,,,,,,,
2296A,03,,,,,,,,,,,
2296A,04,,,,,,,,,,,
2296A,05,,,,,,,,,,,
2296A,06,,,,,,,,,,,
2296A,07,,,,,,,,,,,
2296A,08,,,,,,,,,,,
2296A,09,,,,,,,,,,,
2296A,10,,,,,,,,,,,
2296A,11,,,,,,,,,,,
2296A,12,,,,,,,,,,,
2296A,13,,,,,,,,,,,
2298,01,,,,,,,,,,,
2298,02,,,,,,,,,,,
2298,03,,,,,,,,,,,
2298,04,,,,,,,,,,,
2298,05,,,,,,,,,,,
2298,06,,,,,,,,,,,
2298,07,,,,,,,,,,,
2298,08,,,,,,,,,,,
2298,09,,,,,,,,,,,
2298,10,,,,,,,,,,,
2298,11,,,,,,,,,,,
2298,12,,,,,,,,,,,
2298,13,,,,,,,,,,,
2302N,01,,,,,,,,,,,
2302N,02,,,,,,,,,,,
2302N,03,,,,,,,,,,,
2302N,04,,,,,,,,,,,
2302N,05,,,,,,,,,,,
2302N,06,,,,,,,,,,,
2302N,07,,,,,,,,,,,
2302N,08,,,,,,,,,,,
2302N,09,,,,,,,,,,,
2302N,10,,,,,,,,,,,
2302N,11,,,,,,,,,,,
2302N,12,,,,,,,,,,,
2302N,13,,,,,,,,,,,
2311Y,01,,,,,,,,,,,
2311Y,02,,,,,,,,,,,
2311Y,03,,,,,,,,,,,
2311Y,04,,,,,,,,,,,
2311Y,05,,,,,,,,,,,
2311Y,06,,,,,,,,,,,
2311Y,07,,,,,,,,,,,
2311Y,08,,,,,,,,,,,
2311Y,09,,,,,,,,,,,
2311Y,10,,,,,,,,,,,
2311Y,11,,,,,,,,,,,
2311Y,12,,,,,,,,,,,
2311Y,13,,,,,,,,,,,
2331,01,,,,,,,,,,,
2331,02,,,,,,,,,,,
2331,03,,,,,,,,,,,
2331,04,,,,,,,,,,,
2331,05,,,,,,,,,,,
2331,06,,,,,,,,,,,
2331,07,,,,,,,,,,,
2331,08,,,,,,,,,,,
2331,09,,,,,,,,,,,
2331,10,,,,,,,,,,,
2331,11,,,,,,,,,,,
2331,12,,,,,,,,,,,
2331,13,,,,,,,,,,,
2362C,01,,,,,,,,,,,
2362C,02,,,,,,,,,,,
2362C,03,,,,,,,,,,,
2362C,04,,,,,,,,,,,
2362C,05,,,,,,,,,,,
2362C,06,,,,,,,,,,,
2362C,07,,,,,,,,,,,
2362C,08,,,,,,,,,,,
2362C,09,,,,,,,,,,,
2362C,10,,,,,,,,,,,
2362C,11,,,,,,,,,,,
2362C,12,,,,,,,,,,,
2362C,13,,,,,,,,,,,
2374X,01,,,,,,,,,,,
2374X,02,,,,,,,,,,,
2374X,03,,,,,,,,,,,
2374X,04,,,,,,,,,,,
2374X,05,,,,,,,,,,,
2374X,06,,,,,,,,,,,
2374X,07,,,,,,,,,,,
2374X,08,,,,,,,,,,,
2374X,09,,,,,,,,,,,
2374X,10,,,,,,,,,,,
2374X,11,,,,,,,,,,,
2374X,12,,,,,,,,,,,
2374X,13,,,,,,,,,,,
2400E,01,,,,,,,,,,,
2400E,02,,,,,,,,,,,
2400E,03,,,,,,,,,,,
2400E,04,,,,,,,,,,,
2400E,05,,,,,,,,,,,
2400E,06,,,,,,,,,,,
2400E,07,,,,,,,,,,,
2400E,08,,,,,,,,,,,
2400E,09,,,,,,,,,,,
2400E,10,,,,,,,,,,,
2400E,11,,,,,,,,,,,
2400E,12,,,,,,,,,,,
2400E,13,,,,,,,,,,,
2401,01,,,,,,,,,,,
2401,02,,,,,,,,,,,
2401,03,,,,,,,,,,,
2401,04,,,,,,,,,,,
2401,05,,,,,,,,,,,
2401,06,,,,,,,,,,,
2401,07,,,,,,,,,,,
2401,08,,,,,,,,,,,
2401,09,,,,,,,,,,,
2401,10,,,,,,,,,,,
2401,11,,,,,,,,,,,
2401,12,,,,,,,,,,,
2401,13,,,,,,,,,,,
2401X,01,,,,,,,,,,,
2401X,02,,,,,,,,,,,
2401X,03,,,,,,,,,,,
2401X,04,,,,,,,,,,,
2401X,05,,,,,,,,,,,
2401X,06,,,,,,,,,,,
2401X,07,,,,,,,,,,,
2401X,08,,,,,,,,,,,
2401X,09,,,,,,,,,,,
2401X,10,,,,,,,,,,,
2401X,11,,,,,,,,,,,
2401X,12,,,,,,,,,,,
2401X,13,,,,,,,,,,,
2422,01,,,,,,,,,,,
2422,02,,,,,,,,,,,
2422,03,,,,,,,,,,,
2422,04,,,,,,,,,,,
2422,05,,,,,,,,,,,
2422,06,,,,,,,,,,,
2422,07,,,,,,,,,,,
2422,08,,,,,,,,,,,
2422,09,,,,,,,,,,,
2422,10,,,,,,,,,,,
2422,11,,,,,,,,,,,
2422,12,,,,,,,,,,,
2422,13,,,,,,,,,,,
2430Y,01,,,,,,,,,,,
2430Y,02,,,,,,,,,,,
2430Y,03,,,,,,,,,,,
2430Y,04,,,,,,,,,,,
2430Y,05,,,,,,,,,,,
2430Y,06,,,,,,,,,,,
2430Y,07,,,,,,,,,,,
2430Y,08,,,,,,,,,,,
2430Y,09,,,,,,,,,,,
2430Y,10,,,,,,,,,,,
2430Y,11,,,,,,,,,,,
2430Y,12,,,,,,,,,,,
2430Y,13,,,,,,,,,,,
2444,01,,,,,,,,,,,
2444,02,,,,,,,,,,,
2444,03,,,,,,,,,,,
2444,04,,,,,,,,,,,
2444,05,,,,,,,,,,,
2444,06,,,,,,,,,,,
2444,07,,,,,,,,,,,
2444,08,,,,,,,,,,,
2444,09,,,,,,,,,,,
2444,10,,,,,,,,,,,
2444,11,,,,,,,,,,,
2444,12,,,,,,,,,,,
2444,13,,,,,,,,,,,
2444C,01,,,,,,,,,,,
2444C,02,,,,,,,,,,,
2444C,03,,,,,,,,,,,
2444C,04,,,,,,,,,,,
2444C,05,,,,,,,,,,,
2444C,06,,,,,,,,,,,
2444C,07,,,,,,,,,,,
2444C,08,,,,,,,,,,,
2444C,09,,,,,,,,,,,
2444C,10,,,,,,,,,,,
2444C,11,,,,,,,,,,,
2444C,12,,,,,,,,,,,
2444C,13,,,,,,,,,,,
2453E,01,,,,,,,,,,,
2453E,02,,,,,,,,,,,
2453E,03,,,,,,,,,,,
2453E,04,,,,,,,,,,,
2453E,05,,,,,,,,,,,
2453E,06,,,,,,,,,,,
2453E,07,,,,,,,,,,,
2453E,08,,,,,,,,,,,
2453E,09,,,,,,,,,,,
2453E,10,,,,,,,,,,,
2453E,11,,,,,,,,,,,
2453E,12,,,,,,,,,,,
2453E,13,,,,,,,,,,,
2456B,01,,,,,,,,,,,
2456B,02,,,,,,,,,,,
2456B,03,,,,,,,,,,,
2456B,04,,,,,,,,,,,
2456B,05,,,,,,,,,,,
2456B,06,,,,,,,,,,,
2456B,07,,,,,,,,,,,
2456B,08,,,,,,,,,,,
2456B,09,,,,,,,,,,,
2456B,10,,,,,,,,,,,
2456B,11,,,,,,,,,,,
2456B,12,,,,,,,,,,,
2456B,13,,,,,,,,,,,
2462,01,,,,,,,,,,,
2462,02,,,,,,,,,,,
2462,03,,,,,,,,,,,
2462,04,,,,,,,,,,,
2462,05,,,,,,,,,,,
2462,06,,,,,,,,,,,
2462,07,,,,,,,,,,,
